Project Name,Benchmark Name,Count,Direct Count,Methods,Direct Methods
SquidLib,squidpony.performance.CoordPackerBenchmark.doExpand,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doExpandG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doFlood,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doFloodG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doFringe,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doFringeG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doIntersect,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doIntersectG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doPack,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doPackG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doRandom,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doRandomA,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doRandomG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doRetract,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doRetractG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doSurface,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doSurfaceG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doUnion,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.doUnionG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.measureMixedRegionG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedAltG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.measureQuasiRegionG,0,0,,
SquidLib,squidpony.performance.CoordPackerBenchmark.measureZCurveRegionG,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringGdxOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringGdxOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringGdxOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringGdxOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM3,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS2,0,0,,
SquidLib,squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS3,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doPathAStarSearch,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doPathCustomDijkstra,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doPathDijkstra,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doPathGDXAStar,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doScanDijkstra,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doTinyPathAStarSearch,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doTinyPathCustomDijkstra,0,0,,
SquidLib,squidpony.performance.DijkstraBenchmark.doTinyPathDijkstra,53,13,"squidpony.squidmath.OrderedSet.arraySize,squidpony.squidmath.NumberTools.lowestOneBit,squidpony.squidmath.Coord.isWithin,squidpony.squidmath.GreasedRegion.insert,squidpony.squidgrid.mapping.DungeonUtility.generateAStarCostMap,squidpony.squidmath.GreasedRegion.tally,squidpony.squidai.graph.Connection.set,squidpony.squidgrid.mapping.DungeonUtility.wallWrap,squidpony.squidmath.GreasedRegion.toChars,squidpony.squidgrid.mapping.styled.DungeonBoneGen.matchingAdjacent,squidpony.squidmath.HashCommon.nextPowerOfTwo,squidpony.squidmath.IntVLA.add,squidpony.squidgrid.mapping.DungeonUtility.randomMatchingTile,squidpony.squidmath.GreasedRegion.refill,squidpony.squidai.graph.Graph.addEdge,squidpony.squidmath.GreasedRegion.asCoords,squidpony.squidmath.GreasedRegion.translate,squidpony.squidai.graph.Graph.addVertex,squidpony.squidgrid.mapping.styled.DungeonBoneGen.chooseTile,squidpony.squidmath.GreasedRegion.empty,squidpony.squidai.graph.Graph.getNode,squidpony.squidai.graph.Graph.addConnection,squidpony.squidai.graph.Node.equals,squidpony.squidmath.GreasedRegion.remove,squidpony.squidmath.RNG.nextInt,squidpony.squidmath.GreasedRegion.singleRandom,squidpony.squidmath.GreasedRegion.or,squidpony.squidmath.Coord.hashCode,squidpony.squidai.graph.CostlyGraph.init,squidpony.squidmath.Coord.equals,squidpony.squidgrid.mapping.DungeonGenerator.generate,squidpony.squidmath.RNG.between,squidpony.squidmath.GreasedRegion.size,squidpony.squidmath.Coord.translate,squidpony.squidmath.SobolQRNG.initDirectionVector,squidpony.squidmath.IntVLA.resize,squidpony.squidai.graph.Node.hashCode,squidpony.squidmath.Coord.get,squidpony.squidmath.OrderedSet.maxFill,squidpony.squidgrid.mapping.DungeonGenerator.innerGenerate,squidpony.squidmath.OrderedMap.rehash,squidpony.squidmath.GreasedRegion.flood,squidpony.squidmath.OrderedMap.maxFill,squidpony.squidmath.OrderedMap.arraySize,squidpony.squidmath.OrderedMap.insert,squidpony.squidai.graph.DirectedGraph.obtainEdge,squidpony.squidmath.OrderedMap.get,squidpony.squidgrid.mapping.DungeonUtility.randomFloor,squidpony.squidmath.Coord.expandPoolTo,squidpony.squidmath.DiverRNG.next,squidpony.squidgrid.mapping.styled.DungeonBoneGen.generate,squidpony.squidai.graph.Node.addEdge,squidpony.squidmath.OrderedMap.put","squidpony.squidmath.GreasedRegion.size,squidpony.squidmath.GreasedRegion.flood,squidpony.squidmath.GreasedRegion.asCoords,squidpony.squidmath.GreasedRegion.empty,squidpony.squidmath.SobolQRNG.initDirectionVector,squidpony.squidgrid.mapping.DungeonUtility.generateAStarCostMap,squidpony.squidmath.GreasedRegion.remove,squidpony.squidmath.OrderedMap.arraySize,squidpony.squidmath.GreasedRegion.singleRandom,squidpony.squidmath.Coord.expandPoolTo,squidpony.squidai.graph.CostlyGraph.init,squidpony.squidmath.GreasedRegion.insert,squidpony.squidgrid.mapping.DungeonGenerator.generate"
