Project Name,Benchmark Name,Count,Direct Count,Methods,Direct Methods
kafka,org.apache.kafka.jmh.acl.AclAuthorizerBenchmark.testAclsIterator,0,0,,
kafka,org.apache.kafka.jmh.acl.AclAuthorizerBenchmark.testAuthorizer,0,0,,
kafka,org.apache.kafka.jmh.cache.LRUCacheBenchmark.testCachePerformance,0,0,,
kafka,org.apache.kafka.jmh.common.FetchRequestBenchmark.testFetchRequestForConsumer,0,0,,
kafka,org.apache.kafka.jmh.common.FetchRequestBenchmark.testFetchRequestForReplica,0,0,,
kafka,org.apache.kafka.jmh.common.FetchRequestBenchmark.testFetchRequestFromStruct,0,0,,
kafka,org.apache.kafka.jmh.common.FetchRequestBenchmark.testSerializeFetchRequestForConsumer,0,0,,
kafka,org.apache.kafka.jmh.common.FetchRequestBenchmark.testSerializeFetchRequestForReplica,0,0,,
kafka,org.apache.kafka.jmh.common.FetchResponseBenchmark.testConstructFetchResponse,0,0,,
kafka,org.apache.kafka.jmh.common.FetchResponseBenchmark.testSerializeFetchResponse,0,0,,
kafka,org.apache.kafka.jmh.common.TopicBenchmark.testValidate,0,0,,
kafka,org.apache.kafka.jmh.consumer.SubscriptionStateBenchmark.testFetchablePartitions,0,0,,
kafka,org.apache.kafka.jmh.consumer.SubscriptionStateBenchmark.testHasAllFetchPositions,12,6,"org.apache.kafka.common.TopicPartition.equals,org.apache.kafka.common.utils.LogContext.logger,org.apache.kafka.clients.consumer.internals.SubscriptionState.hasAllFetchPositions,org.apache.kafka.common.internals.PartitionStates.stateValue,org.apache.kafka.clients.consumer.internals.SubscriptionState.changeSubscription,org.apache.kafka.common.TopicPartition.topic,org.apache.kafka.common.internals.PartitionStates.updateSize,org.apache.kafka.clients.consumer.internals.SubscriptionState.assignFromUser,org.apache.kafka.common.internals.PartitionStates.update,org.apache.kafka.common.internals.PartitionStates.set,org.apache.kafka.common.internals.PartitionStates.stateIterator,org.apache.kafka.common.TopicPartition.hashCode","org.apache.kafka.common.TopicPartition.equals,org.apache.kafka.common.utils.LogContext.logger,org.apache.kafka.clients.consumer.internals.SubscriptionState.hasAllFetchPositions,org.apache.kafka.common.internals.PartitionStates.stateValue,org.apache.kafka.clients.consumer.internals.SubscriptionState.assignFromUser,org.apache.kafka.common.TopicPartition.hashCode"
kafka,org.apache.kafka.jmh.consumer.SubscriptionStateBenchmark.testPartitionsNeedingValidation,16,7,"org.apache.kafka.common.TopicPartition.equals,org.apache.kafka.common.utils.LogContext.logger,org.apache.kafka.clients.consumer.internals.SubscriptionState.completeValidation,org.apache.kafka.common.internals.PartitionStates.stateValue,org.apache.kafka.clients.consumer.internals.SubscriptionState.changeSubscription,org.apache.kafka.clients.consumer.internals.SubscriptionState.collectPartitions,org.apache.kafka.common.TopicPartition.topic,org.apache.kafka.common.internals.PartitionStates.updateSize,org.apache.kafka.clients.consumer.internals.SubscriptionState.assignFromUser,org.apache.kafka.common.internals.PartitionStates.update,org.apache.kafka.common.internals.PartitionStates.forEach,org.apache.kafka.clients.consumer.internals.SubscriptionState.partitionsNeedingValidation,org.apache.kafka.clients.consumer.internals.SubscriptionState.seekUnvalidated,org.apache.kafka.common.internals.PartitionStates.set,org.apache.kafka.clients.consumer.internals.SubscriptionState.assignedState,org.apache.kafka.common.TopicPartition.hashCode","org.apache.kafka.common.TopicPartition.equals,org.apache.kafka.clients.consumer.internals.SubscriptionState.completeValidation,org.apache.kafka.common.utils.LogContext.logger,org.apache.kafka.clients.consumer.internals.SubscriptionState.assignFromUser,org.apache.kafka.clients.consumer.internals.SubscriptionState.partitionsNeedingValidation,org.apache.kafka.clients.consumer.internals.SubscriptionState.seekUnvalidated,org.apache.kafka.common.TopicPartition.hashCode"
kafka,org.apache.kafka.jmh.fetcher.ReplicaFetcherThreadBenchmark.testFetcher,0,0,,
kafka,org.apache.kafka.jmh.fetchsession.FetchSessionBenchmark.incrementalFetchSessionBuild,0,0,,
kafka,org.apache.kafka.jmh.metadata.MetadataRequestBenchmark.testMetadataRequestForAllTopics,0,0,,
kafka,org.apache.kafka.jmh.partition.UpdateFollowerFetchStateBenchmark.updateFollowerFetchStateBench,0,0,,
kafka,org.apache.kafka.jmh.partition.UpdateFollowerFetchStateBenchmark.updateFollowerFetchStateBenchNoChange,0,0,,
kafka,org.apache.kafka.jmh.producer.ProducerRecordBenchmark.constructorBenchmark,0,0,,
kafka,org.apache.kafka.jmh.record.CompressedRecordBatchValidationBenchmark.measureValidateMessagesAndAssignOffsetsCompressed,0,0,,
kafka,org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage,0,0,,
kafka,org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize,0,0,,
kafka,org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize,0,0,,
kafka,org.apache.kafka.jmh.record.UncompressedRecordBatchValidationBenchmark.measureAssignOffsetsNonCompressed,0,0,,
kafka,org.apache.kafka.jmh.server.CheckpointBench.measureCheckpointHighWatermarks,0,0,,
kafka,org.apache.kafka.jmh.server.CheckpointBench.measureCheckpointLogStartOffsets,0,0,,
